1000, initial, 0
420, t9-init, 5336825544603479217/4503599627370496
420, t4-end, 5336825544603479217/4503599627370496
433, t10-end, 5337140616716861139/4503599627370496
420, t10-init, 5337140616716861139/4503599627370496
433, t11-init, 5337140616716861139/4503599627370496
400, t4-end, 5338496091745741537/4503599627370496
448, t4-end, 10679251723023756667/9007199254740992
420, t9-end, 2671024025659130611/2251799813685248
450, t7-end, 10686739486368736101/9007199254740992
450, t5-init, 10686739486368736101/9007199254740992
411, t11-end, 5343785766255553131/4503599627370496
411, final, 5343785766255553131/4503599627370496
420, t10-end, 5347731070931897807/4503599627370496
420, t11-init, 5347731070931897807/4503599627370496
448, t10-end, 10699218311753474583/9007199254740992
448, t11-init, 10699218311753474583/9007199254740992
398, initial, 668757516822990919/562949953421312
398, t1-init, 668757516822990919/562949953421312
399, t8-end, 5351116390687389359/4503599627370496
399, t4-init, 5351116390687389359/4503599627370496
399, t9-init, 5351116390687389359/4503599627370496
399, t10-init, 5351116390687389359/4503599627370496
399, t10-end, 5351286317217975039/4503599627370496
441, t11-end, 1338317285541113409/1125899906842624
441, final, 1338317285541113409/1125899906842624
399, t9-end, 1338334766558900731/1125899906842624
399, t11-init, 1338334766558900731/1125899906842624
398, t1-end, 2677839313729509705/2251799813685248
398, t2-init, 2677839313729509705/2251799813685248
429, t2-end, 1339175562789496571/1125899906842624
429, t2-init, 1339175562789496571/1125899906842624
402, t2-end, 1339329367566531345/1125899906842624
402, final, 1339329367566531345/1125899906842624
410, t2-end, 2679511815961318725/2251799813685248
410, final, 2679511815961318725/2251799813685248
418, t5-end, 10720775104284486987/9007199254740992
418, final, 10720775104284486987/9007199254740992
397, initial, 670124385387087747/562949953421312
397, t1-init, 670124385387087747/562949953421312
407, t2-end, 10722789527301605673/9007199254740992
407, t3-init, 10722789527301605673/9007199254740992
426, t3-end, 2681358911978479353/2251799813685248
426, t6-init, 2681358911978479353/2251799813685248
397, t1-end, 5365699052704464693/4503599627370496
397, t2-init, 5365699052704464693/4503599627370496
426, t6-end, 5367061530777177079/4503599627370496
426, t8-init, 5367061530777177079/4503599627370496
405, t2-end, 2683919627474506713/2251799813685248
405, t2-init, 2683919627474506713/2251799813685248
404, t2-end, 10740100035594453665/9007199254740992
404, t3-init, 10740100035594453665/9007199254740992
450, t5-end, 10740286385218245829/9007199254740992
450, final, 10740286385218245829/9007199254740992
421, t2-end, 1342746152081957883/1125899906842624
421, t2-init, 1342746152081957883/1125899906842624
406, t2-end, 5371550508838334635/4503599627370496
406, t3-init, 5371550508838334635/4503599627370496
401, t2-end, 1343207261409551661/1125899906842624
401, final, 1343207261409551661/1125899906842624
396, initial, 671632427877797133/562949953421312
396, t1-init, 671632427877797133/562949953421312
395, initial, 671656323591764891/562949953421312
395, t1-init, 671656323591764891/562949953421312
400, t10-end, 5373621602706768157/4503599627370496
400, t11-init, 5373621602706768157/4503599627370496
403, t2-end, 10748624114928813461/9007199254740992
403, t3-init, 10748624114928813461/9007199254740992
394, initial, 335930349539704537/281474976710656
394, t1-init, 335930349539704537/281474976710656
426, t8-end, 2687741353854837079/2251799813685248
426, t4-init, 2687741353854837079/2251799813685248
426, t9-init, 2687741353854837079/2251799813685248
426, t10-init, 2687741353854837079/2251799813685248
426, t10-end, 2687741353854837079/2251799813685248
406, t3-end, 5375484821136596569/4503599627370496
406, t6-init, 5375484821136596569/4503599627370496
399, t4-end, 5376526016715746807/4503599627370496
393, initial, 672181601917992329/562949953421312
393, t1-init, 672181601917992329/562949953421312
426, t9-end, 672235196488565735/562949953421312
426, t11-init, 672235196488565735/562949953421312
395, t1-end, 5377972228098610103/4503599627370496
395, t2-init, 5377972228098610103/4503599627370496
406, t6-end, 10759706233199211269/9007199254740992
406, t7-init, 10759706233199211269/9007199254740992
407, t3-end, 10760698213175136633/9007199254740992
407, t6-init, 10760698213175136633/9007199254740992
394, t1-end, 5380380284495439749/4503599627370496
394, t2-init, 5380380284495439749/4503599627370496
392, initial, 84071896083939017/70368744177664
392, t1-init, 84071896083939017/70368744177664
396, t1-end, 2690357655541228785/2251799813685248
396, t2-init, 2690357655541228785/2251799813685248
393, t1-end, 672857949478046081/562949953421312
393, t2-init, 672857949478046081/562949953421312
409, t2-end, 5383110812434919129/4503599627370496
409, t2-init, 5383110812434919129/4503599627370496
429, t2-end, 1345785619811578001/1125899906842624
429, t2-init, 1345785619811578001/1125899906842624
404, t3-end, 10767822210146366857/9007199254740992
404, t6-init, 10767822210146366857/9007199254740992
426, t4-end, 1345979758881626713/1125899906842624
392, t1-end, 5384384458412786111/4503599627370496
392, t2-init, 5384384458412786111/4503599627370496
407, t6-end, 10769041105020645891/9007199254740992
407, t8-init, 10769041105020645891/9007199254740992
391, initial, 673217978219898057/562949953421312
391, t1-init, 673217978219898057/562949953421312
416, t2-end, 5386824856633557331/4503599627370496
416, final, 5386824856633557331/4503599627370496
403, t3-end, 10775963627383490205/9007199254740992
403, t6-init, 10775963627383490205/9007199254740992
404, t6-end, 2694004832715622657/2251799813685248
404, t8-init, 2694004832715622657/2251799813685248
406, t7-end, 10778263716567531945/9007199254740992
406, t5-init, 10778263716567531945/9007199254740992
407, t8-end, 10779960264825879975/9007199254740992
407, t4-init, 10779960264825879975/9007199254740992
407, t9-init, 10779960264825879975/9007199254740992
407, t10-init, 10779960264825879975/9007199254740992
403, t6-end, 10784236026366846237/9007199254740992
403, t8-init, 10784236026366846237/9007199254740992
391, t1-end, 84254684447101087/70368744177664
391, t2-init, 84254684447101087/70368744177664
407, t9-end, 5392497555820378893/4503599627370496
390, initial, 674255273513592111/562949953421312
390, t1-init, 674255273513592111/562949953421312
453, t2-end, 5394534841143271625/4503599627370496
453, final, 5394534841143271625/4503599627370496
390, t1-end, 5399401212655710707/4503599627370496
390, t2-init, 5399401212655710707/4503599627370496
413, t2-end, 2699778923518743179/2251799813685248
413, t2-init, 2699778923518743179/2251799813685248
432, t2-end, 2700537274292969587/2251799813685248
432, t2-init, 2700537274292969587/2251799813685248
417, t2-end, 5402252904264188221/4503599627370496
417, t2-init, 5402252904264188221/4503599627370496
393, t2-end, 168820577585238391/140737488355328
393, t3-init, 168820577585238391/140737488355328
404, t8-end, 2701176069307025805/2251799813685248
404, t4-init, 2701176069307025805/2251799813685248
404, t9-init, 2701176069307025805/2251799813685248
404, t10-init, 2701176069307025805/2251799813685248
404, t10-end, 2701176069307025805/2251799813685248
404, t9-end, 5403266255702416259/4503599627370496
404, t11-init, 5403266255702416259/4503599627370496
403, t8-end, 10807274699130673921/9007199254740992
403, t4-init, 10807274699130673921/9007199254740992
403, t9-init, 10807274699130673921/9007199254740992
403, t10-init, 10807274699130673921/9007199254740992
403, t9-end, 10807274699130673921/9007199254740992
407, t4-end, 10810325355794211115/9007199254740992
415, t2-end, 10817535506289768975/9007199254740992
415, final, 10817535506289768975/9007199254740992
429, t2-end, 1352387165030363701/1125899906842624
429, t2-init, 1352387165030363701/1125899906842624
420, t11-end, 5410802857813314759/4503599627370496
420, final, 5410802857813314759/4503599627370496
389, initial, 676368944975280407/562949953421312
389, t1-init, 676368944975280407/562949953421312
448, t11-end, 10827275915357940951/9007199254740992
448, final, 10827275915357940951/9007199254740992
404, t4-end, 2706988195159739837/2251799813685248
389, t1-end, 10830910318858517417/9007199254740992
389, t2-init, 10830910318858517417/9007199254740992
409, t2-end, 5416041898522188849/4503599627370496
409, t3-init, 5416041898522188849/4503599627370496
406, t5-end, 10840010319258595129/9007199254740992
406, final, 10840010319258595129/9007199254740992
407, t10-end, 10847714874676475063/9007199254740992
407, t11-init, 10847714874676475063/9007199254740992
388, initial, 339036850636030057/281474976710656
388, t1-init, 339036850636030057/281474976710656
403, t4-end, 10850772074645530793/9007199254740992
393, t3-end, 678311003947400445/562949953421312
393, t6-init, 678311003947400445/562949953421312
388, t1-end, 2714958015373090725/2251799813685248
388, t2-init, 2714958015373090725/2251799813685248
393, t6-end, 2715410478385187473/2251799813685248
393, t8-init, 2715410478385187473/2251799813685248
390, t2-end, 5434825041136729999/4503599627370496
390, t2-init, 5434825041136729999/4503599627370496
393, t8-end, 5435538371855122723/4503599627370496
393, t4-init, 5435538371855122723/4503599627370496
393, t9-init, 5435538371855122723/4503599627370496
393, t10-init, 5435538371855122723/4503599627370496
393, t4-end, 5435538371855122723/4503599627370496
432, t2-end, 2717911756331398497/2251799813685248
432, final, 2717911756331398497/2251799813685248
409, t3-end, 5437942916366416497/4503599627370496
409, t6-init, 5437942916366416497/4503599627370496
409, t6-end, 2720909053082590155/2251799813685248
409, t8-init, 2720909053082590155/2251799813685248
387, initial, 85044199511381347/70368744177664
387, t1-init, 85044199511381347/70368744177664
393, t9-end, 5443667107479201775/4503599627370496
387, t1-end, 1361398153158689301/1125899906842624
387, t2-init, 1361398153158689301/1125899906842624
403, t10-end, 10896389507738783025/9007199254740992
403, t11-init, 10896389507738783025/9007199254740992
426, t11-end, 340537107222361055/281474976710656
426, final, 340537107222361055/281474976710656
393, t10-end, 5449819402263889829/4503599627370496
393, t11-init, 5449819402263889829/4503599627370496
405, t2-end, 2725711433238637193/2251799813685248
405, t2-init, 2725711433238637193/2251799813685248
428, t11-end, 5452939720077193375/4503599627370496
428, final, 5452939720077193375/4503599627370496
407, t11-end, 10910763017659848327/9007199254740992
407, final, 10910763017659848327/9007199254740992
409, t8-end, 2727929518961768339/2251799813685248
409, t4-init, 2727929518961768339/2251799813685248
409, t9-init, 2727929518961768339/2251799813685248
409, t10-init, 2727929518961768339/2251799813685248
409, t9-end, 10920252749986170865/9007199254740992
433, t11-end, 5462749388023944803/4503599627370496
433, final, 5462749388023944803/4503599627370496
392, t2-end, 5464288538973492831/4503599627370496
392, t2-init, 5464288538973492831/4503599627370496
399, t11-end, 1366073562563782459/1125899906842624
399, final, 1366073562563782459/1125899906842624
409, t4-end, 2732891826186406605/2251799813685248
413, t2-end, 2733258345378643395/2251799813685248
413, final, 2733258345378643395/2251799813685248
417, t2-end, 5467547082453723693/4503599627370496
417, final, 5467547082453723693/4503599627370496
394, t2-end, 5468455696220047509/4503599627370496
394, final, 5468455696220047509/4503599627370496
397, t2-end, 5468508395933981493/4503599627370496
397, t2-init, 5468508395933981493/4503599627370496
409, t10-end, 1367337944785449205/1125899906842624
409, t11-init, 1367337944785449205/1125899906842624
386, initial, 342017739610722231/281474976710656
386, t1-init, 342017739610722231/281474976710656
386, t1-end, 342017739610722231/281474976710656
386, t2-init, 342017739610722231/281474976710656
395, t2-end, 5473619496840719591/4503599627370496
395, t2-init, 5473619496840719591/4503599627370496
389, t2-end, 10947305851227907881/9007199254740992
389, t3-init, 10947305851227907881/9007199254740992
405, t2-end, 2739006329554612541/2251799813685248
405, final, 2739006329554612541/2251799813685248
385, initial, 342508786143788047/281474976710656
385, t1-init, 342508786143788047/281474976710656
398, t2-end, 2740792678458724953/2251799813685248
398, t3-init, 2740792678458724953/2251799813685248
398, t3-end, 2740792678458724953/2251799813685248
398, t6-init, 2740792678458724953/2251799813685248
384, initial, 171379133491859323/140737488355328
384, t1-init, 171379133491859323/140737488355328
393, t11-end, 5484503874794083705/4503599627370496
393, final, 5484503874794083705/4503599627370496
385, t1-end, 1371260385621408991/1125899906842624
385, t2-init, 1371260385621408991/1125899906842624
398, t6-end, 2743247199451849481/2251799813685248
398, t8-init, 2743247199451849481/2251799813685248
397, t2-end, 5486658127612265961/4503599627370496
397, final, 5486658127612265961/4503599627370496
384, t1-end, 2744382364561147193/2251799813685248
384, t2-init, 2744382364561147193/2251799813685248
421, t2-end, 1372391276773109267/1125899906842624
421, t2-init, 1372391276773109267/1125899906842624
391, t2-end, 42927101297003181/35184372088832
391, final, 42927101297003181/35184372088832
392, t2-end, 5495181656157384855/4503599627370496
392, t2-init, 5495181656157384855/4503599627370496
400, t11-end, 5495483379123879565/4503599627370496
400, final, 5495483379123879565/4503599627370496
398, t8-end, 2748795306625096951/2251799813685248
398, t4-init, 2748795306625096951/2251799813685248
398, t9-init, 2748795306625096951/2251799813685248
398, t10-init, 2748795306625096951/2251799813685248
404, t11-end, 5500668982543278499/4503599627370496
404, final, 5500668982543278499/4503599627370496
395, t2-end, 5500715133782816535/4503599627370496
395, final, 5500715133782816535/4503599627370496
389, t3-end, 11003799535954324201/9007199254740992
389, t6-init, 11003799535954324201/9007199254740992
396, t2-end, 2751663378346770537/2251799813685248
396, t2-init, 2751663378346770537/2251799813685248
421, t2-end, 1375840718835701151/1125899906842624
421, t2-init, 1375840718835701151/1125899906842624
398, t9-end, 2751981382638899209/2251799813685248
383, initial, 688166765448173107/562949953421312
383, t1-init, 688166765448173107/562949953421312
389, t6-end, 11012662304531865911/9007199254740992
389, t8-init, 11012662304531865911/9007199254740992
389, t8-end, 11018892421672280137/9007199254740992
389, t4-init, 11018892421672280137/9007199254740992
389, t9-init, 11018892421672280137/9007199254740992
389, t10-init, 11018892421672280137/9007199254740992
389, t9-end, 11018892421672280137/9007199254740992
389, t10-end, 11027792093225670761/9007199254740992
389, t11-init, 11027792093225670761/9007199254740992
398, t4-end, 2757276173407138211/2251799813685248
383, t1-end, 1378685095954457877/1125899906842624
383, t2-init, 1378685095954457877/1125899906842624
382, initial, 344859311401206371/281474976710656
382, t1-init, 344859311401206371/281474976710656
381, initial, 344954122685125929/281474976710656
381, t1-init, 344954122685125929/281474976710656
382, t1-end, 2760939393695014971/2251799813685248
382, t2-init, 2760939393695014971/2251799813685248
381, t1-end, 11047060622248167359/9007199254740992
381, t2-init, 11047060622248167359/9007199254740992
429, t2-end, 1382018610037646949/1125899906842624
429, t3-init, 1382018610037646949/1125899906842624
429, t3-end, 1382018610037646949/1125899906842624
429, t6-init, 1382018610037646949/1125899906842624
389, t4-end, 11058968306078494377/9007199254740992
409, t11-end, 1382651309418415735/1125899906842624
409, final, 1382651309418415735/1125899906842624
380, initial, 691374114394792647/562949953421312
380, t1-init, 691374114394792647/562949953421312
429, t6-end, 5532559139739625369/4503599627370496
429, t8-init, 5532559139739625369/4503599627370496
379, initial, 86463382382299513/70368744177664
379, t1-init, 86463382382299513/70368744177664
380, t1-end, 5533761872572014899/4503599627370496
380, t2-init, 5533761872572014899/4503599627370496
379, t1-end, 692102853281206713/562949953421312
379, t2-init, 692102853281206713/562949953421312
421, t2-end, 1384732851119962827/1125899906842624
421, t2-init, 1384732851119962827/1125899906842624
429, t8-end, 692535301303349211/562949953421312
429, t4-init, 692535301303349211/562949953421312
429, t9-init, 692535301303349211/562949953421312
429, t10-init, 692535301303349211/562949953421312
429, t9-end, 692535301303349211/562949953421312
429, t10-end, 692535301303349211/562949953421312
429, t11-init, 692535301303349211/562949953421312
390, t2-end, 5543730051497889039/4503599627370496
390, t2-init, 5543730051497889039/4503599627370496
378, initial, 693055130860263777/562949953421312
378, t1-init, 693055130860263777/562949953421312
378, t1-end, 11091442988629014083/9007199254740992
378, t2-init, 11091442988629014083/9007199254740992
398, t10-end, 2774547019675234575/2251799813685248
398, t11-init, 2774547019675234575/2251799813685248
396, t2-end, 2775703818337655613/2251799813685248
396, final, 2775703818337655613/2251799813685248
387, t2-end, 1388691588196420361/1125899906842624
387, final, 1388691588196420361/1125899906842624
377, initial, 694611464959593641/562949953421312
377, t1-init, 694611464959593641/562949953421312
376, initial, 347318831564080513/281474976710656
376, t1-init, 347318831564080513/281474976710656
384, t2-end, 2778998112161027393/2251799813685248
384, t3-init, 2778998112161027393/2251799813685248
375, initial, 695015371874360081/562949953421312
375, t1-init, 695015371874360081/562949953421312
374, initial, 695050827237168677/562949953421312
374, t1-init, 695050827237168677/562949953421312
377, t1-end, 11121931110065778969/9007199254740992
377, t2-init, 11121931110065778969/9007199254740992
376, t1-end, 2780588709430237333/2251799813685248
376, t2-init, 2780588709430237333/2251799813685248
375, t1-end, 5563258020349746647/4503599627370496
375, t2-init, 5563258020349746647/4503599627370496
374, t1-end, 5563872756222389627/4503599627370496
374, t2-init, 5563872756222389627/4503599627370496
390, t2-end, 5563881272922569503/4503599627370496
390, t2-init, 5563881272922569503/4503599627370496
388, t2-end, 2782119858846094885/2251799813685248
388, t2-init, 2782119858846094885/2251799813685248
429, t4-end, 347995781588359879/281474976710656
403, t11-end, 11137667605975343665/9007199254740992
403, final, 11137667605975343665/9007199254740992
373, initial, 348054050500085965/281474976710656
373, t1-init, 348054050500085965/281474976710656
373, t1-end, 348054050500085965/281474976710656
373, t2-init, 348054050500085965/281474976710656
372, initial, 87064516684513831/70368744177664
372, t1-init, 87064516684513831/70368744177664
383, t2-end, 1393799052454923509/1125899906842624
383, final, 1393799052454923509/1125899906842624
371, initial, 348544698542077707/281474976710656
371, t1-init, 348544698542077707/281474976710656
372, t1-end, 1394564715566243461/1125899906842624
372, t2-init, 1394564715566243461/1125899906842624
371, t1-end, 11158161145274345919/9007199254740992
371, t2-init, 11158161145274345919/9007199254740992
384, t3-end, 2789663578898033315/2251799813685248
384, t6-init, 2789663578898033315/2251799813685248
370, initial, 21802967725304813/17592186044416
370, t1-init, 21802967725304813/17592186044416
384, t6-end, 2792090353862386617/2251799813685248
384, t8-init, 2792090353862386617/2251799813685248
370, t1-end, 698395885749526411/562949953421312
370, t2-init, 698395885749526411/562949953421312
379, t2-end, 698628079374807085/562949953421312
379, t2-init, 698628079374807085/562949953421312
384, t8-end, 699079220927009597/562949953421312
384, t4-init, 699079220927009597/562949953421312
384, t9-init, 699079220927009597/562949953421312
384, t10-init, 699079220927009597/562949953421312
386, t2-end, 87397002277338831/70368744177664
386, t2-init, 87397002277338831/70368744177664
369, initial, 349767769273373769/281474976710656
369, t1-init, 349767769273373769/281474976710656
381, t2-end, 11193086957861894175/9007199254740992
381, t2-init, 11193086957861894175/9007199254740992
375, t2-end, 5596972192340223547/4503599627370496
375, t3-init, 5596972192340223547/4503599627370496
392, t2-end, 5597481507161057223/4503599627370496
392, t2-init, 5597481507161057223/4503599627370496
373, t2-end, 349843437592531413/281474976710656
373, t2-init, 349843437592531413/281474976710656
369, t1-end, 5598149116033343509/4503599627370496
369, t2-init, 5598149116033343509/4503599627370496
385, t2-end, 1400234293824097075/1125899906842624
385, t2-init, 1400234293824097075/1125899906842624
379, t2-end, 2802087282000472967/2251799813685248
379, t2-init, 2802087282000472967/2251799813685248
389, t11-end, 11208902100440561577/9007199254740992
389, final, 11208902100440561577/9007199254740992
384, t9-end, 700621900408581025/562949953421312
371, t2-end, 11211048897282393695/9007199254740992
371, t2-init, 11211048897282393695/9007199254740992
382, t2-end, 2804011009883253467/2251799813685248
382, t3-init, 2804011009883253467/2251799813685248
384, t4-end, 2804024548949448135/2251799813685248
374, t2-end, 5611605868240934235/4503599627370496
374, t2-init, 5611605868240934235/4503599627370496
384, t10-end, 1402986184172349099/1125899906842624
384, t11-init, 1402986184172349099/1125899906842624
385, t2-end, 2807927426833047029/2251799813685248
385, t3-init, 2807927426833047029/2251799813685248
375, t3-end, 5617460665382612211/4503599627370496
375, t6-init, 5617460665382612211/4503599627370496
375, t6-end, 5620943165212041255/4503599627370496
375, t8-init, 5620943165212041255/4503599627370496
370, t2-end, 703164792430945303/562949953421312
370, t3-init, 703164792430945303/562949953421312
376, t2-end, 2813156760351544717/2251799813685248
376, t2-init, 2813156760351544717/2251799813685248
421, t2-end, 1406748968114341139/1125899906842624
421, final, 1406748968114341139/1125899906842624
386, t2-end, 351840605497224663/281474976710656
386, t2-init, 351840605497224663/281474976710656
368, initial, 1407880169815578599/1125899906842624
368, t1-init, 1407880169815578599/1125899906842624
382, t3-end, 2816866131129788179/2251799813685248
382, t6-init, 2816866131129788179/2251799813685248
370, t3-end, 1409199146554262437/1125899906842624
370, t6-init, 1409199146554262437/1125899906842624
368, t1-end, 5637844470262458553/4503599627370496
368, t2-init, 5637844470262458553/4503599627370496
382, t6-end, 5638480329411327273/4503599627370496
382, t8-init, 5638480329411327273/4503599627370496
390, t2-end, 5638627200686063711/4503599627370496
390, t2-init, 5638627200686063711/4503599627370496
375, t8-end, 5641809520700924583/4503599627370496
375, t4-init, 5641809520700924583/4503599627370496
375, t9-init, 5641809520700924583/4503599627370496
375, t10-init, 5641809520700924583/4503599627370496
370, t6-end, 2821204225279287249/2251799813685248
370, t8-init, 2821204225279287249/2251799813685248
377, t2-end, 11286501017145203801/9007199254740992
377, t3-init, 11286501017145203801/9007199254740992
385, t3-end, 2822167494734003063/2251799813685248
385, t6-init, 2822167494734003063/2251799813685248
429, t11-end, 705551267176403367/562949953421312
429, final, 705551267176403367/562949953421312
384, t11-end, 1411302362359265431/1125899906842624
384, final, 1411302362359265431/1125899906842624
382, t8-end, 2822996770448173507/2251799813685248
382, t4-init, 2822996770448173507/2251799813685248
382, t9-init, 2822996770448173507/2251799813685248
382, t10-init, 2822996770448173507/2251799813685248
375, t9-end, 5646924768365733249/4503599627370496
385, t6-end, 11297386994875307299/9007199254740992
385, t8-init, 11297386994875307299/9007199254740992
367, initial, 1412406097164112229/1125899906842624
367, t1-init, 1412406097164112229/1125899906842624
367, t1-end, 2825295922260440935/2251799813685248
367, t2-init, 2825295922260440935/2251799813685248
382, t9-end, 5652131794990230051/4503599627370496
373, t2-end, 706578108820379599/562949953421312
373, t2-init, 706578108820379599/562949953421312
366, initial, 1413258035138163685/1125899906842624
366, t1-init, 1413258035138163685/1125899906842624
370, t8-end, 2828564951911065877/2251799813685248
370, t4-init, 2828564951911065877/2251799813685248
370, t9-init, 2828564951911065877/2251799813685248
375, t4-end, 5657135292938387257/4503599627370496
365, initial, 1414330847103641017/1125899906842624
365, t1-init, 1414330847103641017/1125899906842624
385, t8-end, 11315401393384789283/9007199254740992
385, t4-init, 11315401393384789283/9007199254740992
385, t9-init, 11315401393384789283/9007199254740992
385, t4-end, 11315401393384789283/9007199254740992
366, t1-end, 2829056820457782239/2251799813685248
366, t2-init, 2829056820457782239/2251799813685248
382, t10-end, 707573236978518355/562949953421312
370, t10-init, 707573236978518355/562949953421312
382, t11-init, 707573236978518355/562949953421312
390, t2-end, 5661027970124615735/4503599627370496
390, t2-init, 5661027970124615735/4503599627370496
370, t9-end, 5661733057085445593/4503599627370496
380, t2-end, 5663183976791581971/4503599627370496
380, t3-init, 5663183976791581971/4503599627370496
365, t1-end, 22123934013050433/17592186044416
365, t2-init, 22123934013050433/17592186044416
398, t11-end, 2832016328620202631/2251799813685248
398, final, 2832016328620202631/2251799813685248
382, t4-end, 2832615070934054047/2251799813685248
377, t3-end, 11330478838783461353/9007199254740992
377, t6-init, 11330478838783461353/9007199254740992
385, t9-end, 11332928194928350343/9007199254740992
392, t2-end, 5667944781894899727/4503599627370496
392, t3-init, 5667944781894899727/4503599627370496
377, t6-end, 2834468521953336703/2251799813685248
377, t8-init, 2834468521953336703/2251799813685248
364, initial, 1417620767002453627/1125899906842624
364, t1-init, 1417620767002453627/1125899906842624
364, t1-end, 11342317613465895607/9007199254740992
364, t2-init, 11342317613465895607/9007199254740992
388, t2-end, 2835884731917569341/2251799813685248
388, final, 2835884731917569341/2251799813685248
363, initial, 1418081411355483967/1125899906842624
363, t1-init, 1418081411355483967/1125899906842624
378, t2-end, 11353278487940647715/9007199254740992
385, t10-init, 11353278487940647715/9007199254740992
378, t2-init, 11353278487940647715/9007199254740992
363, t1-end, 5677195484779972079/4503599627370496
363, t2-init, 5677195484779972079/4503599627370496
390, t2-end, 5677539787654421827/4503599627370496
390, t2-init, 5677539787654421827/4503599627370496
372, t2-end, 1419726551864343793/1125899906842624
372, final, 1419726551864343793/1125899906842624
374, t2-end, 5679420756177905243/4503599627370496
374, final, 5679420756177905243/4503599627370496
380, t3-end, 5679787189032537929/4503599627370496
380, t6-init, 5679787189032537929/4503599627370496
377, t8-end, 710033499915950071/562949953421312
377, t4-init, 710033499915950071/562949953421312
377, t9-init, 710033499915950071/562949953421312
380, t6-end, 5684091634712244947/4503599627370496
380, t8-init, 5684091634712244947/4503599627370496
375, t10-end, 5686072472223194135/4503599627370496
377, t10-init, 5686072472223194135/4503599627370496
375, t11-init, 5686072472223194135/4503599627370496
370, t4-end, 2843196288346500329/2251799813685248
392, t3-end, 5686714389947261183/4503599627370496
392, t6-init, 5686714389947261183/4503599627370496
377, t9-end, 5686723857354334117/4503599627370496
362, initial, 1422383571785999583/1125899906842624
362, t1-init, 1422383571785999583/1125899906842624
392, t6-end, 11382380686741084543/9007199254740992
392, t8-init, 11382380686741084543/9007199254740992
385, t10-end, 11383615723219581479/9007199254740992
385, t11-init, 11383615723219581479/9007199254740992
380, t8-end, 2846242230127369327/2251799813685248
380, t4-init, 2846242230127369327/2251799813685248
380, t9-init, 2846242230127369327/2251799813685248
380, t10-init, 2846242230127369327/2251799813685248
369, t2-end, 5694630541498434565/4503599627370496
369, t2-init, 5694630541498434565/4503599627370496
362, t1-end, 5695210523085240913/4503599627370496
362, t2-init, 5695210523085240913/4503599627370496
370, t10-end, 711959975576328187/562949953421312
370, t11-init, 711959975576328187/562949953421312
361, initial, 1424127269313045549/1125899906842624
361, t1-init, 1424127269313045549/1125899906842624
365, t2-end, 1424232034797461289/1125899906842624
365, t3-init, 1424232034797461289/1125899906842624
373, t2-end, 712172204432022053/562949953421312
373, t2-init, 712172204432022053/562949953421312
366, t2-end, 2849107656646768615/2251799813685248
366, final, 2849107656646768615/2251799813685248
361, t1-end, 356197876354379253/281474976710656
361, t2-init, 356197876354379253/281474976710656
380, t4-end, 5699347259003463635/4503599627370496
377, t4-end, 89066615543897249/70368744177664
380, t9-end, 2850358989302427845/2251799813685248
363, t2-end, 5701035964947401903/4503599627370496
363, t3-init, 5701035964947401903/4503599627370496
363, t3-end, 5701035964947401903/4503599627370496
363, t6-init, 5701035964947401903/4503599627370496
360, initial, 1426096848980375255/1125899906842624
360, t1-init, 1426096848980375255/1125899906842624
379, t2-end, 2852550791365103479/2251799813685248
379, t2-init, 2852550791365103479/2251799813685248
390, t2-end, 5705750470828259435/4503599627370496
390, final, 5705750470828259435/4503599627370496
392, t8-end, 11411757296089898891/9007199254740992
392, t4-init, 11411757296089898891/9007199254740992
392, t9-init, 11411757296089898891/9007199254740992
392, t10-init, 11411757296089898891/9007199254740992
363, t6-end, 2853011648207728645/2251799813685248
363, t8-init, 2853011648207728645/2251799813685248
360, t1-end, 89166214126714149/70368744177664
360, t2-init, 89166214126714149/70368744177664
364, t2-end, 11421458198781774215/9007199254740992
364, t3-init, 11421458198781774215/9007199254740992
363, t8-end, 5711547431775069497/4503599627370496
363, t4-init, 5711547431775069497/4503599627370496
363, t9-init, 5711547431775069497/4503599627370496
363, t9-end, 5711547431775069497/4503599627370496
371, t2-end, 11425962472940364703/9007199254740992
371, t2-init, 11425962472940364703/9007199254740992
376, t2-end, 2857643767830673213/2251799813685248
376, final, 2857643767830673213/2251799813685248
381, t2-end, 11433472712868287615/9007199254740992
381, t2-init, 11433472712868287615/9007199254740992
392, t9-end, 11435507558260786107/9007199254740992
377, t10-end, 5720446737853639215/4503599627370496
363, t10-init, 5720446737853639215/4503599627370496
377, t11-init, 5720446737853639215/4503599627370496
380, t10-end, 2860882187068967015/2251799813685248
380, t11-init, 2860882187068967015/2251799813685248
392, t4-end, 11447000292182423971/9007199254740992
363, t10-end, 5724162203895308887/4503599627370496
363, t11-init, 5724162203895308887/4503599627370496
364, t3-end, 11449563999285876771/9007199254740992
364, t6-init, 11449563999285876771/9007199254740992
392, t10-end, 11454109040162872683/9007199254740992
392, t11-init, 11454109040162872683/9007199254740992
365, t3-end, 1431815171344614235/1125899906842624
365, t6-init, 1431815171344614235/1125899906842624
386, t2-end, 179006025661048473/140737488355328
386, t2-init, 179006025661048473/140737488355328
364, t6-end, 11457689449931715695/9007199254740992
364, t8-init, 11457689449931715695/9007199254740992
367, t2-end, 2865207835468114431/2251799813685248
367, final, 2865207835468114431/2251799813685248
363, t4-end, 5731044041846851945/4503599627370496
